Id,Name,Description,Participation,Location,Region,Town,Tel,Org,Start,End,Px,Py
C2_376470000A_000466,2024順著河流去旅行 x 王功漁火節 活動搶先預告,2024順著河流去旅行 x #王功漁火節 活動搶先預告2024順著河流去旅行暑期系列活動，從王功漁火節揭幕！推出漁火節一日遊加碼優惠，3條路線台中高鐵站出發原價$1599，特價只要$699活動超優惠組請來電報名 04-245129001.海陸悠油‧芳苑王功濱海小旅行海牛採蚵潮間帶體驗、摸蛤蜊兼洗褲、在地百年油品工廠榨油體驗、彰化芳苑兩大媽祖廟拜訪行程參考，請來電報名 https://reurl.cc/0vr9V9 2.產業探祕・尋找斗苑三寶海陸雙饗行全台首座日本全麵協認證「手打蕎麥麵教室」、台灣酒窖導覽品酒、芳苑紅樹林海空步道漫步行程參考，請來電報名 https://reurl.cc/RqZqn63.二林微醺・品酒採果酒莊小旅行二林火龍果園導覽採果體驗、酒莊導覽&品酒體驗行程參考，請來電報名 https://reurl.cc/0vrvgl7/13(六)-7/14(日)邀您一起遊彰化、玩農村、吃美食、賞煙火！小童7/13(六)也會出現在漁火節現場喲，請粉絲期待一下,,王功漁港,彰化縣,芳苑鄉,886-4-24512900,農業部農村發展及水土保持署南投分署,2024/7/13 00:00,2024/9/30 00:00,120.324811,23.968741
C2_376470000A_000468,轉知屏東縣政府公告「風域祭」 活動,屏東縣政府訂於113年7月19日至113年9月8日於落山風風景特定區舉辦「風域祭」活動，活動期間特別展示五件大型國內外知名藝術家作品、音樂市集、攝影工作坊等，並聚焦連結在地旅遊新設場館「牡丹遊客中心」及「石門、旭海、九棚」等三處旅遊資訊站，且規劃推出社區四大遊程，藉此推動鄰近地區觀光發展。,,屏東縣政府,屏東縣,屏東市,886-8-7320415,屏東縣政府,2024/7/19 00:00,2024/9/8 00:00,120.487911,22.682961
C2_376470000A_000469,彰化精選旅宿| 小艾謙和民宿,彰化精選旅宿| 小艾謙和民宿【 彰化縣民宿075號】在九曲巷為老屋停留一夜小艾謙和民宿，位於鹿港九曲巷內，百年老屋經過修復，保留舊有老屋特色，外觀開始盡量保留原本的狀態，細節經過整理與強化，門口設計草地、老車以及磚花跟木料的重新整理，讓老屋保存古樸的風味同時表現出低調的現代風格，磚牆與草地剛好與磚花的顏色搭配，穩重卻帶有年輕的氣息。二樓陽台可以看見九曲巷的紋理，還可以遠眺鹿港知名的十宜樓二樓廊道，由於鹿港老屋樓層不高，可以看見錯落的甕牆與老屋，這也是在鹿港才有的風景。民宿內部添增了全新廚房衛浴設備，開放式的客廳、廚房，可以讓三五好友前往菜市場購入當地新鮮的食材，回來料理一番，或是在市場買最道地的麵線糊、肉圓，回來大嗑一番，獨有的老屋包棟住宿體驗，也把人、故事、空間、與觀光連結在一起!,,小艾謙和民宿,彰化縣,鹿港鎮,886-9-73365274,小艾謙和民宿,2024/7/8 00:00,2024/12/31 00:00,120.434991,24.053251
C2_376470000A_000470,彰化精選旅宿|鹿港  宮后文旅,彰化精選旅宿|鹿港  宮后文旅【彰化縣民宿號 】入住充滿文藝氣息的文旅 感受歷史小鎮夜晚的寧靜    在香火鼎盛的鹿港天后宮後方，有一幢結合文創與旅舍的地標，外型簡潔俐落，為風韻猶存的鹿港小鎮注入一股清新氣息。因為地處於宮後巷，取其「宮」字，又加上主人是位女性，取其「后」意，故命名為「宮后文旅」。          宮后文旅的主人在紙類設計行業深耕多年，並將多年來所累積的設計能量與專業，貫注於宮后文旅中，本著對於鹿港的深厚情感，在民宿的許多角落都可以發現以「鹿」做為主題的紙藝作品。     「宮后文旅」每個房間風格各異且獨特，旅客來到這不僅能享受用心打造的住宿空間，還能在充滿文藝氣息的咖啡廳中品味香醇的咖啡與在地早點，在這充滿人文、古樸的鹿港小鎮度過一個難忘的假期！,,宮后文旅,彰化縣,鹿港鎮,886-4-7748080,彰化縣政府,2024/7/15 00:00,2024/12/31 00:00,120.432221,24.059421
C2_376470000A_000471,轉知花蓮縣吉安鄉公所公告「吉安鄉海潮洄瀾自然人文之旅」報名資訊,一、為鼓勵民眾騎乘自行車及徒步行走洄瀾灣海岸，推廣本鄉 海洋與自然、人文相互連結的生活空間，本所於山海之間 辦理旨揭活動。二、活動日期113年8月3日至9月28日共6梯次，報名日期113年7 月12日起至網路報名額滿即止。三、活動訊息請逕上報名連結https://forms.gle /5gcacHdpva1mZ4sv8查詢。四、詳細活動資訊請洽詢本所文化及觀光發展所-吳先生，電 話:03-8542993。,,花蓮縣吉安鄉公所,花蓮縣,秀林鄉,886-3-8542993,花蓮縣吉安鄉公所,2024/8/3 00:00,2024/9/28 00:00,121.481241,23.972921
C2_376470000A_000472,【113年彰化民宿申請設立說明會】 二水場,【113年彰化民宿申請設立說明會】 二水場 來築夢吧~開一間風格獨特的民宿讓旅客們住進用夢想打造的民宿裡!!將空間融合彰化地方特色，文化、歷史風情與在地景點，讓客人住一晚，感受彰化的熱情與人文之美!誠摯邀請您!!【立即報名】線上報名: https://reurl.cc/gGKrMp電話報名: 04-7532754 葉小姐<請於113年8月4日前完成報名>,,二水鄉公所,彰化縣,二水鄉,886-4-7532754,彰化縣政府,2024/8/9 00:00,2024/8/9 00:00,120.619021,23.806681
C2_376470000A_000473,轉知屏東縣政府公告「2024鹽琉開趴」活動,旨揭活動訂於113年8月3日至4日舉辦，相關資訊可至活動官網(https://reurl.cc/p3lQ7a)查詢。,,鹽琉線船運服務中心,屏東縣,新園鄉,886-8-7320415,屏東縣政府,2024/8/3 00:00,2024/8/4 00:00,120.437791,22.470711
C2_376470000A_000475,轉知交通部觀光署東北角及宜蘭海岸國家風景區管理處公告「2024外澳月夜 浪花巿集」活動,當藝術遇上東北角繽紛絢麗的色彩將為山海注入全新生命力夏夜相約一起到外澳踏浪、聽音樂、逛市集蒐集專屬東北角浪漫月夜外澳月夜 ‧ 浪花市集地點｜外澳服務區前沙灘地址｜宜蘭縣頭城鎮濱海路二段6號☾8/24.8/25 浪花市集 15:30-20:30好好手感微笑市集＆大東北角觀光圈☾8/24星空月夜：18:30-20:30宜蘭泰雅妹妹原民街舞Haor許書豪新世代創作-南西肯恩金曲樂團-原子邦妮☾8/25火舞月夜：18:30-19:30即將成真火舞團☾同場加映8/24.8/25  15:30-18:30東北角好繪ART / LIVE PAINTING現場創作WONDERFUL MELODY塗鴉體驗 / 人體彩繪工作坊,,外澳遊客中心,宜蘭縣,頭城鎮,886-2-24991115,交通部觀光署東北角及宜蘭海岸國家風景區管理處公,2024/8/24 00:00,2024/8/25 00:00,121.841511,24.878041
C2_376470000A_000476,轉知新北市坪林區公所公告「113年度新北好茶_夏封」活動,音樂會、手作、市集，就在新北好茶年度系列活動「夏封」，來翡翠水庫上游，享受溫暖的陽光中伴隨岸邊的涼風。一同飲茶解暑，與家人、好友沈浸於音樂和茶香。 來坪林，在大暑之時，享受不同以往的清淨。一、113年（以下同）新北好茶以四時好茶、四時美景、四時感動等主軸規劃6月春飲、7月夏封、12月冬藏系列活動，本次7月夏封活動於坪林水岸廣場進行。二、7月夏封活動場次及內容：(一)活動日期及時間：7月27、28日上午11時至下午5時。(二)活動地點：坪林水岸廣場。(三)活動內容：限定茶市集、音樂表演、祈福封茶球、SUP、消費集章送好禮及茶生活教室DIY活動,,新北市坪林區國中路13號(坪林水岸廣場),新北市,坪林區,886-2-26657251,新北市坪林區公所,2024/7/28 00:00,2024/7/29 00:00,121.713241,24.937751
C2_376470000A_000477,轉知海洋委員會公告「SEA!我的海派人生攝影比賽」活動,"行政院推動「向海致敬」政策，海洋委員會以「原則開放、有效管理」鼓勵國人親海、近海,於109年啟用「海域遊憩活動一站式服務資訊平臺」，提供海域遊憩活動相關資訊一站查詢服務，今(113)年特以該平臺為媒介辦理旨揭攝影比賽，號召愛好海洋及攝影的民眾，透過鏡頭分享屬於自己的海洋意象和對海的感動。相關活動資訊請參見「海域遊憩活動一站式服務資訊平臺」首頁(https://ocean.taiwan.gov.tw/)",,海洋委員會,高雄市,前鎮區,886-7-3381810,海洋委員會,2024/7/16 00:00,2024/9/30 00:00,120.300321,22.605321
C2_376470000A_000478,【彰化精選旅宿 】東皋歇暝民宿  - -̂,彰化精選旅宿 |東皋歇暝民宿  - -̂跟著帶路人的腳步深入探索鹿港生活 東皋歇暝（皋，發音同「高」），是一間以台語命名的民宿，取自聚落庄頭廟景靈宮匾額「東皋福地」，期盼每位來到這的旅客在此「歇暝」（過夜），都能締造美好的回憶。 民宿位置相當便利，步行就可以抵達各大知名必訪景點，鹿港第一市場品嘗在地小吃、天后宮、龍山寺欣賞廟宇建築、穿梭紅磚巷弄鹿港老街玩童玩、尋美食..等，玩累了還可以回到民宿小憩一下，補充體力後，再繼續玩!喜歡深度旅遊、探索地方文化的旅客一定會愛上這間民宿，因為東皋歇暝民宿自詡為鹿港的帶路人，樂於與旅人分享鹿港的一切，引領入住的旅人深入探索、體驗不同層次的鹿港生活!,,東皋歇暝民宿,彰化縣,鹿港鎮,886-9-65519071,東皋歇暝民宿,2024/7/30 00:00,2024/12/31 00:00,120.437811,24.056911
C2_376470000A_000479,轉知屏東縣政府「2024鹽琉開趴」活動延期公告,屏東縣政府辦理「2024鹽琉開趴」活動，因受凱米颱風影響，延期至113年8月10日至11日辦理，相關資訊請至活動官網（https://reurl.cc/Djadbe）查詢。,,鹽琉線船運服務中心,屏東縣,新園鄉,886-8-7320415,屏東縣政府,2024/8/10 00:00,2024/8/11 00:00,120.437791,22.470711
C2_376470000A_000480,轉知花蓮縣政府「113年度花蓮縣金針花季」道路交通管制措施公告,轉知花蓮縣政府「113年度花蓮縣金針花季」道路交通管制措施，詳細辦法請參閱附件。,,花蓮縣赤科山及六十石山,,,886-3-8227171,花蓮縣政府,2024/8/6 00:00,2024/10/13 00:00,118.573931,23.857951
C2_376470000A_000481,轉知金門縣政府公告「2024金門親子嘉年華」活動,有關金門縣政府辦理「2024金門親子嘉年華」主活動日，因受凱米颱風影響，延期至113年8月31日至9月1日於金湖綜合體育館辦理。一、相關活動資訊請持續關注「金門觀光旅遊網」(https://kinmen.travel/zh-tw)或「金門行動旅服」(https://kinmen.travel/pwa)。二、活動海報與邀請卡電子檔，請參閱附件圖片。,,金門縣政府,金門縣,金湖鎮,886-8-2318823,金門縣政府,2024/8/31 00:00,2024/9/1 00:00,118.424311,24.444111
C2_376470000A_000482,【彰化精選旅宿 】悠嫻民宿,彰化精選旅宿 | 悠嫻民宿有如自家般的舒適住宿，帶您感受鹿港的慢活步調鹿港悠嫻民宿位於鹿港市中心旁，熱情好客的民宿老闆喜歡與旅客一同泡茶聊天，希望能提供給旅客有如自家般的住宿體驗，讓旅客遠離都市塵囂，享受度假時光。悠嫻民宿房內有相當寬敞舒適的雙人床舖、空調和乾濕分離的衛浴設備；到了冬天，亦會提供電熱毯給旅客使用，讓旅客能夠愜意休息。民宿位於便利的交通位置，前往鹿港老街只需五分鐘車程，還可以到附近的白蘭氏健康博物館、緞帶王觀光工廠、台明將台灣玻璃館等，許多好吃好玩的特色景點，等著大家一同來吃吃喝喝、遊玩打卡。邀請您一同來入住悠嫻民宿，盡情探索鹿港古蹟之美，感受深厚的文化底蘊與人情味，享受一趟悠遊自在的旅程！,,悠嫻民宿,彰化縣,福興鄉,886-4-7769938,悠嫻民宿,2024/8/13 00:00,2024/12/31 00:00,120.445241,24.050431
C2_376470000A_000483,轉知苗栗縣竹南鎮公所辦理「竹南鎮113年觀光文化季活動-竹南夏日 beer happy」活動,一、活動内容包括藝文演出、闖關體驗、親子手作、水上活動、免費啤酒品嚐等活動。二、活動辦理時間及地點：    (一)第一場活動：113年8月17日（星期六）10:00~17:00於苗栗縣竹南啤酒廠。    (二)第二場活動：113年8月18日（星期日）14:00~18:00於苗栗縣竹南鎮龍鳳漁港。,,竹南啤酒廠,苗栗縣,竹南鎮,886-3-7462101,苗栗縣竹南鎮公所,2024/8/17 00:00,2024/8/18 00:00,120.874311,24.711731
C2_376470000A_000484,轉知屏東縣南州鄉公所「2024慈惠醫護管理 專科學校60周年校慶暨南州之美攝影比賽」活動,"轉知本鄉慈惠醫護管理專科學校辦理「2024慈惠醫護管理專科學校60周年校慶暨南州之美攝影比賽」活動簡章。一、慶祝慈惠醫護管理專科學校 60 周年校慶及南州迎王活動, 特舉辦南州之美攝影比賽。期透過攝影鏡頭，探索慈惠校園及南州 獨特風華之美，展示南州多面向之特色二、活動報名自即日起至113年9 月 18 日(三)中午 12 時前。詳細參賽方式請參閱附件。",,慈惠醫護管理專科學校,屏東縣,東港鎮,886-8-8647367,慈惠醫護管理專科學校,2024/8/20 00:00,2024/9/28 00:00,120.486811,22.486071
C2_376470000A_000485,【彰化精選旅宿 】馥御花園酒店,入住田中新地標 ，感受與眾不同的尊榮住宿體驗​馥御花園酒店位於享有「臺灣穀倉」美譽的彰化縣田中鎮，且鄰近南彰化的交通樞紐——台灣高鐵彰化站，自113年8月起盛大試營運！​外觀為白色與深茶色線條的建築設計，深具現代美學簡約風格，其佇立在彰化高鐵站旁，日能觀高鐵列車如織錦般快速穿梭，夜可擁高鐵特區璀璨夜景對眠，盡收田中米倉、花卉之鄉的風采，伴隨著四季輪替的美景，展現了這片土地獨特的魅力，更致力於提供旅客舒適精緻的旅宿體驗。​馥御花園酒店設有110間雅靜客房，提供多種房型以滿足不同旅客的住宿需求。此外，馥御花園酒店還有專為親子設計的溜滑梯球池、不定期舉辦的DIY活動，以及戶外廣場樂園等服務設施，讓您與孩子、家人朋友共享歡樂時光。​歡迎入住馥御花園酒店，感受田中稻浪的奔放熱情、各式花卉爭奇鬥艷之美，細細品味田中在地的悠然步調，盡情享受愜意旅程！,,馥御花園酒店,彰化縣,田中鎮,886-4-8763366,馥御花園酒店,2024/8/20 00:00,2024/12/31 00:00,120.571081,23.875691
